Time[s], Channel 0,,Call interval,In-code,,,Call Interval,,In-Code
8.490608875,0,,,0.349167,,,,,
8.491485208,1,,1.2255,,,,,,
8.491834708,0,,,0.3495,,,,,
8.494921083,1,,3.435875,,,,,,
8.495269458,0,,,0.348375,,,,,
8.496143458,1,,1.222375,,,,,,
8.496494125,0,,,0.350667,,,,,
8.500579917,1,,4.436458333,,,,,,
8.50092875,0,,,0.348833,,,,,
8.502041625,1,,1.461708333,,,,,,
8.502391375,0,,,0.34975,,,,,
8.50647625,1,,4.434625,,,,,,
8.506826625,0,,,0.350375,,,,,
8.509923667,1,,3.447416667,,,,,,
8.510274917,0,,,0.35125,,,,,
8.513374167,1,,3.4505,,,,,,
8.513723292,0,,,0.349125,,,,,
8.516815667,1,,3.4415,,,,,,
8.517165708,0,,,0.350041,,,,,
8.52126575,1,,4.450083333,,,,,,
8.521615375,0,,,0.349625,,,,,
8.522492542,1,,1.226791667,,,,,,
8.522842375,0,,,0.349833,,,,,
8.525929625,1,,3.437083333,,,,,,
8.526279083,0,,,0.349458,,,,,
8.527154583,1,,1.224958333,,,,,,
8.527504083,0,,,0.3495,,,,,
8.530592333,1,,3.43775,,,,,,
8.530943458,0,,,0.351125,,,,,
8.531819792,1,,1.227458333,,,,,,
8.532170917,0,,,0.351125,,,,,
8.536260333,1,,4.440541667,,,,,,
8.536609167,0,,,0.348834,,,,,
8.539705875,1,,3.445541667,,,,,,
8.54005575,0,,,0.349875,,,,,
8.540931625,1,,1.22575,,,,,,
8.541280167,0,,,0.348542,,,,,
8.544379458,1,,3.447833333,,,,,,
8.544729708,0,,,0.35025,,,,,
8.547829667,1,,3.450208333,,,,,,
8.548179083,0,,,0.349416,,,,,
8.552275,1,,4.445333333,,,,,,
8.552624333,0,,,0.349333,,,,,
8.553498542,1,,1.223541667,,,,,,
8.553847667,0,,,0.349125,,,,,
8.556932333,1,,3.433791667,,,,,,
8.557282333,0,,,0.35,,,,,
8.55815825,1,,1.225916667,,,,,,
8.55850825,0,,,0.35,,,,,
8.562590042,1,,4.431791667,,,,,,
8.562939792,0,,,0.34975,,,,,
8.56603475,1,,3.444708333,,,,,,
8.566385458,0,,,0.350708,,,,,
8.56947575,1,,3.441,,,,,,
8.569825417,0,,,0.349667,,,,,
8.572922292,1,,3.446541667,,,,,,
8.573273333,0,,,0.351041,,,,,
8.576371708,1,,3.449416667,,,,,,
8.5767225,0,,,0.350792,,,,,
8.580821333,1,,4.449625,,,,,,
8.581171958,0,,,0.350625,,,,,
8.582049,1,,1.227666667,,,,,,
8.582399,0,,,0.35,,,,,
8.585487167,1,,3.438166667,,,,,,
8.585837125,0,,,0.349958,,,,,
8.586711375,1,,1.224208333,,,,,,
8.587062333,0,,,0.350958,,,,,
8.591148833,1,,4.437458333,,,,,,
8.591497417,0,,,0.348584,,,,,
8.592607667,1,,1.458833333,,,,,,
8.59295725,0,,,0.349583,,,,,
8.597045125,1,,4.437458333,,,,,,
8.597394958,0,,,0.349833,,,,,
8.600492125,1,,3.447,,,,,,
8.600842833,0,,,0.350708,,,,,
8.603942792,1,,3.450666667,,,,,,
8.604293208,0,,,0.350416,,,,,
8.607390375,1,,3.447583333,,,,,,
8.607739125,0,,,0.34875,,,,,
8.611832792,1,,4.442416667,,,,,,
8.612181958,0,,,0.349166,,,,,
8.613056625,1,,1.223833333,,,,,,
8.613406042,0,,,0.349417,,,,,
8.616495417,1,,3.438791667,,,,,,
8.616844625,0,,,0.349208,,,,,
8.617719042,1,,1.223625,,,,,,
8.61806975,0,,,0.350708,,,,,
8.6221595,1,,4.440458333,,,,,,
8.62250875,0,,,0.34925,,,,,
8.623619042,1,,1.459541667,,,,,,
8.623967875,0,,,0.348833,,,,,
8.628053208,1,,4.434166667,,,,,,
8.6284035,0,,,0.350292,,,,,
8.631502625,1,,3.449416667,,,,,,
8.631852375,0,,,0.34975,,,,,
8.634949667,1,,3.447041667,,,,,,
8.635300917,0,,,0.35125,,,,,
8.638396875,1,,3.447208333,,,,,,
8.63874675,0,,,0.349875,,,,,
8.641846542,1,,3.449666667,,,,,,
8.642195583,0,,,0.349041,,,,,
8.646291292,1,,4.44475,,,,,,
8.646641333,0,,,0.350041,,,,,
8.647518958,1,,1.227666667,,,,,,
8.64786975,0,,,0.350792,,,,,
8.650953,1,,3.434041667,,,,,,
8.651302917,0,,,0.349917,,,,,
8.652179667,1,,1.226666667,,,,,,
8.652530458,0,,,0.350791,,,,,
8.6566175,1,,4.437833333,,,,,,
8.656967792,0,,,0.350292,,,,,
8.660067625,1,,3.450125,,,,,,
8.660418583,0,,,0.350958,,,,,
8.663521375,1,,3.45375,,,,,,
8.663871417,0,,,0.350042,,,,,
8.666972208,1,,3.450833333,,,,,,
8.667321708,0,,,0.3495,,,,,
8.670418708,1,,3.4465,,,,,,
8.670769958,0,,,0.35125,,,,,
8.674862542,1,,4.443833333,,,,,,
8.675212833,0,,,0.350291,,,,,
8.676086958,1,,1.224416667,,,,,,
8.676437083,0,,,0.350125,,,,,
8.679519583,1,,3.432625,,,,,,
8.679870167,0,,,0.350584,,,,,
8.68074125,1,,1.221666667,,,,,,
8.681091917,0,,,0.350667,,,,,
8.6851705,1,,4.42925,,,,,,
8.685521,0,,,0.3505,,,,,
8.6886195,1,,3.449,,,,,,
8.688970042,0,,,0.350542,,,,,
8.6920705,1,,3.451,,,,,,
8.69242125,0,,,0.35075,,,,,
8.695520875,1,,3.450375,,,,,,
8.695870792,0,,,0.349917,,,,,
8.698968917,1,,3.448041667,,,,,,
8.699318375,0,,,0.349458,,,,,
8.7034145,1,,4.445583333,,,,,,
8.703765208,0,,,0.350708,,,,,
8.704640833,1,,1.226333333,,,,,,
8.704989958,0,,,0.349125,,,,,
8.708075,1,,3.434166667,,,,,,
8.708426417,0,,,0.351417,,,,,
8.709303458,1,,1.228458333,,,,,,
8.709654042,0,,,0.350584,,,,,
8.713738208,1,,4.43475,,,,,,
8.714089083,0,,,0.350875,,,,,
8.715199208,1,,1.461,,,,,,
8.715548208,0,,,0.349,,,,,
8.719635042,1,,4.435833333,,,,,,
8.719984792,0,,,0.34975,,,,,
8.723086542,1,,3.4515,,,,,,
8.723436833,0,,,0.350291,,,,,
8.726536792,1,,3.45025,,,,,,
8.726886667,0,,,0.349875,,,,,
8.729985917,1,,3.449125,,,,,,
8.730335292,0,,,0.349375,,,,,
8.734432292,1,,4.446375,,,,,,
8.73478125,0,,,0.348958,,,,,
8.735656167,1,,1.223875,,,,,,
8.736006542,0,,,0.350375,,,,,
8.739091917,1,,3.43575,,,,,,
8.739443417,0,,,0.3515,,,,,
8.740320792,1,,1.228875,,,,,,
8.740669792,0,,,0.349,,,,,
8.743757083,1,,3.436291667,,,,,,
8.744106708,0,,,0.349625,,,,,
8.74498425,1,,1.227166667,,,,,,
8.74533525,0,,,0.351,,,,,
8.749420542,1,,4.436291667,,,,,,
8.749769667,0,,,0.349125,,,,,
8.752865583,1,,3.445041667,,,,,,
8.753214583,0,,,0.349,,,,,
8.756313875,1,,3.448291667,,,,,,
8.7566635,0,,,0.349625,,,,,
8.759763542,1,,3.449666667,,,,,,
8.76011375,0,,,0.350208,,,,,
8.763211875,1,,3.448333333,,,,,,
8.763562208,0,,,0.350333,,,,,
8.767655208,1,,4.443333333,,,,,,
8.768005792,0,,,0.350584,,,,,
8.768881292,1,,1.226083333,,,,,,
8.769230792,0,,,0.3495,,,,,
8.772317417,1,,3.436125,,,,,,
8.772667167,0,,,0.34975,,,,,
8.773542417,1,,1.225,,,,,,
8.773892542,0,,,0.350125,,,,,
8.777979167,1,,4.43675,,,,,,
8.778328875,0,,,0.349708,,,,,
8.781424958,1,,3.445791667,,,,,,
8.781774542,0,,,0.349584,,,,,
8.784872375,1,,3.447416667,,,,,,
8.7852215,0,,,0.349125,,,,,
8.788318083,1,,3.445708333,,,,,,
8.788668042,0,,,0.349959,,,,,
8.791763083,1,,3.445,,,,,,
8.792111333,0,,,0.34825,,,,,
8.79620275,1,,4.439666667,,,,,,
8.79655425,0,,,0.3515,,,,,
8.797428625,1,,1.225875,,,,,,
8.797779792,0,,,0.351167,,,,,
8.800866542,1,,3.437916667,,,,,,
8.80121725,0,,,0.350708,,,,,
8.802093708,1,,1.227166667,,,,,,
8.802444042,0,,,0.350334,,,,,
8.806528042,1,,4.434333333,,,,,,
8.806878333,0,,,0.350291,,,,,
8.807986958,1,,1.458916667,,,,,,
8.808335667,0,,,0.348709,,,,,
8.81242325,1,,4.436291667,,,,,,
8.812773667,0,,,0.350417,,,,,
8.815872458,1,,3.449208333,,,,,,
8.816222667,0,,,0.350209,,,,,
8.819319083,1,,3.446625,,,,,,
8.819670292,0,,,0.351209,,,,,
8.822773625,1,,3.454541667,,,,,,
8.823123833,0,,,0.350208,,,,,
8.82722275,1,,4.449125,,,,,,
8.827573125,0,,,0.350375,,,,,
8.828448792,1,,1.226041667,,,,,,
8.828799333,0,,,0.350541,,,,,
8.831885833,1,,3.437041667,,,,,,
8.832236375,0,,,0.350542,,,,,
8.833114542,1,,1.228708333,,,,,,
8.833463667,0,,,0.349125,,,,,
8.836548625,1,,3.434083333,,,,,,
8.836898792,0,,,0.350167,,,,,
8.837772917,1,,1.224291667,,,,,,
8.838124167,0,,,0.35125,,,,,
8.84221075,1,,4.437833333,,,,,,
8.842561208,0,,,0.350458,,,,,
8.845661917,1,,3.451166667,,,,,,
8.846010833,0,,,0.348916,,,,,
8.849109708,1,,3.447791667,,,,,,
8.849461833,0,,,0.352125,,,,,
8.852561208,1,,3.4515,,,,,,
8.852911958,0,,,0.35075,,,,,
8.856009667,1,,3.448458333,,,,,,
8.85636,0,,,0.350333,,,,,
8.860453208,1,,4.443541667,,,,,,
8.860802708,0,,,0.3495,,,,,
8.861678125,1,,1.224916667,,,,,,
8.8620285,0,,,0.350375,,,,,
8.865116542,1,,3.438416667,,,,,,
8.865465917,0,,,0.349375,,,,,
8.866341375,1,,1.224833333,,,,,,
8.866691292,0,,,0.349917,,,,,
8.87078025,1,,4.438875,,,,,,
8.871129375,0,,,0.349125,,,,,
8.874225625,1,,3.445375,,,,,,
8.874575625,0,,,0.35,,,,,
8.877673917,1,,3.448291667,,,,,,
8.878022875,0,,,0.348958,,,,,
8.881121792,1,,3.447875,,,,,,
8.881471375,0,,,0.349583,,,,,
8.884570917,1,,3.449125,,,,,,
8.884920542,0,,,0.349625,,,,,
8.889017083,1,,4.446166667,,,,,,
8.889367417,0,,,0.350334,,,,,
8.89024475,1,,1.227666667,,,,,,
8.89059425,0,,,0.3495,,,,,
8.893679333,1,,3.434583333,,,,,,
8.894028625,0,,,0.349292,,,,,
8.894905958,1,,1.226625,,,,,,
8.895254667,0,,,0.348709,,,,,
8.899344542,1,,4.438583333,,,,,,
8.8996945,0,,,0.349958,,,,,
8.900807333,1,,1.462791667,,,,,,
8.901156125,0,,,0.348792,,,,,
8.905240458,1,,4.433125,,,,,,
8.90559075,0,,,0.350292,,,,,
8.908684875,1,,3.444416667,,,,,,
8.909033667,0,,,0.348792,,,,,
8.912123833,1,,3.438958333,,,,,,
8.912473708,0,,,0.349875,,,,,
8.915570083,1,,3.44625,,,,,,
8.915920792,0,,,0.350709,,,,,
8.920017083,1,,4.447,,,,,,
8.920368125,0,,,0.351042,,,,,
8.921244708,1,,1.227625,,,,,,
8.921593417,0,,,0.348709,,,,,
8.924678792,1,,3.434083333,,,,,,
8.92502775,0,,,0.348958,,,,,
8.925904792,1,,1.226,,,,,,
8.926255333,0,,,0.350541,,,,,
8.930341792,1,,4.437,,,,,,
8.930691125,0,,,0.349333,,,,,
8.931803292,1,,1.4615,,,,,,
8.932152292,0,,,0.349,,,,,
8.936236875,1,,4.433583333,,,,,,
8.936586708,0,,,0.349833,,,,,
8.939684875,1,,3.448,,,,,,
8.940033833,0,,,0.348958,,,,,
8.9431305,1,,3.445625,,,,,,
8.94348225,0,,,0.35175,,,,,
8.946580458,1,,3.449958333,,,,,,
8.946930208,0,,,0.34975,,,,,
8.951028292,1,,4.447833333,,,,,,
8.951377583,0,,,0.349291,,,,,
8.952254708,1,,1.226416667,,,,,,
8.952604625,0,,,0.349917,,,,,
8.955691083,1,,3.436375,,,,,,
8.9560415,0,,,0.350417,,,,,
8.956917125,1,,1.226041667,,,,,,
8.957268,0,,,0.350875,,,,,
8.960356375,1,,3.43925,,,,,,
8.960706208,0,,,0.349833,,,,,
8.961583833,1,,1.227458333,,,,,,
8.961932917,0,,,0.349084,,,,,
8.966019333,1,,4.4355,,,,,,
8.966368833,0,,,0.3495,,,,,
8.969466917,1,,3.447583333,,,,,,
8.969815917,0,,,0.349,,,,,
8.972915292,1,,3.448375,,,,,,
8.973264833,0,,,0.349541,,,,,
8.976362125,1,,3.446833333,,,,,,
8.976710792,0,,,0.348667,,,,,
8.979812792,1,,3.450666667,,,,,,
8.98016275,0,,,0.349958,,,,,
8.984265708,1,,4.452916667,,,,,,
8.984616333,0,,,0.350625,,,,,
8.985490125,1,,1.224416667,,,,,,
8.985840708,0,,,0.350583,,,,,
8.988927042,1,,3.436916667,,,,,,
8.989276042,0,,,0.349,,,,,
8.990152917,1,,1.225875,,,,,,
8.990502625,0,,,0.349708,,,,,
8.99458975,1,,4.436833333,,,,,,
8.994940875,0,,,0.351125,,,,,
8.998036958,1,,3.447208333,,,,,,
8.998386917,0,,,0.349959,,,,,
9.001485083,1,,3.448125,,,,,,
9.001834,0,,,0.348917,,,,,
9.00493425,1,,3.449166667,,,,,,
9.005284708,0,,,0.350458,,,,,
9.008384625,1,,3.450375,,,,,,
9.008735333,0,,,0.350708,,,,,
9.012832625,1,,4.448,,,,,,
9.013182167,0,,,0.349542,,,,,
9.014059792,1,,1.227166667,,,,,,
9.01440875,0,,,0.348958,,,,,
9.017488958,1,,3.429166667,,,,,,
9.0178395,0,,,0.350542,,,,,
9.018718833,1,,1.229875,,,,,,
9.019069833,0,,,0.351,,,,,
9.02315025,1,,4.431416667,,,,,,
9.023500667,0,,,0.350417,,,,,
9.0246005,1,,1.45025,,,,,,
9.024950667,0,,,0.350167,,,,,
9.029026833,1,,4.426333333,,,,,,
9.029377875,0,,,0.351042,,,,,
9.032474958,1,,3.448125,,,,,,
9.032824875,0,,,0.349917,,,,,
9.035922917,1,,3.447958333,,,,,,
9.036273167,0,,,0.35025,,,,,
9.039371958,1,,3.449041667,,,,,,
9.039721083,0,,,0.349125,,,,,
9.043815625,1,,4.443666667,,,,,,
9.04416575,0,,,0.350125,,,,,
9.04504225,1,,1.226625,,,,,,
9.045391792,0,,,0.349542,,,,,
9.048479417,1,,3.437166667,,,,,,
9.048829792,0,,,0.350375,,,,,
9.049704792,1,,1.225375,,,,,,
9.050054625,0,,,0.349833,,,,,
9.053136292,1,,3.4315,,,,,,
9.053488,0,,,0.351708,,,,,
9.054365708,1,,1.229416667,,,,,,
9.054714625,0,,,0.348917,,,,,
9.05879975,1,,4.434041667,,,,,,
9.059150625,0,,,0.350875,,,,,
9.062251958,1,,3.452208333,,,,,,
9.062600917,0,,,0.348959,,,,,
9.065703583,1,,3.451625,,,,,,
9.066053917,0,,,0.350334,,,,,
9.069153208,1,,3.449625,,,,,,
9.069502042,0,,,0.348834,,,,,
9.0725975,1,,3.444291667,,,,,,
9.072946792,0,,,0.349292,,,,,
9.077045708,1,,4.448208333,,,,,,
9.077395875,0,,,0.350167,,,,,
9.078270458,1,,1.22475,,,,,,
9.078619667,0,,,0.349209,,,,,
9.081703542,1,,3.433083333,,,,,,
9.082053625,0,,,0.350083,,,,,
9.082929708,1,,1.226166667,,,,,,
9.083280625,0,,,0.350917,,,,,
9.087367583,1,,4.437875,,,,,,
9.087717208,0,,,0.349625,,,,,
9.090813042,1,,3.445458333,,,,,,
9.091162792,0,,,0.34975,,,,,
9.094263333,1,,3.450291667,,,,,,
9.094612417,0,,,0.349084,,,,,
9.097710292,1,,3.446958333,,,,,,
9.09806075,0,,,0.350458,,,,,
9.101160708,1,,3.450416667,,,,,,
9.101511,0,,,0.350292,,,,,
9.105607958,1,,4.44725,,,,,,
9.105958667,0,,,0.350709,,,,,
9.106832083,1,,1.224125,,,,,,
9.1071815,0,,,0.349417,,,,,
9.110260917,1,,3.428833333,,,,,,
9.110609958,0,,,0.349041,,,,,
9.111486667,1,,1.22575,,,,,,
9.111835583,0,,,0.348916,,,,,
9.115917458,1,,4.430791667,,,,,,
9.116268042,0,,,0.350584,,,,,
9.117378708,1,,1.46125,,,,,,
9.117729125,0,,,0.350417,,,,,
9.121814292,1,,4.435583333,,,,,,
9.12216475,0,,,0.350458,,,,,
9.125260167,1,,3.445875,,,,,,
9.12560975,0,,,0.349583,,,,,
9.128705375,1,,3.445208333,,,,,,
9.129056292,0,,,0.350917,,,,,
9.132156167,1,,3.450791667,,,,,,
9.132506375,0,,,0.350208,,,,,
9.136597083,1,,4.440916667,,,,,,
9.136946917,0,,,0.349834,,,,,
9.137817542,1,,1.220458333,,,,,,
9.138166958,0,,,0.349416,,,,,
9.141244458,1,,3.426916667,,,,,,
9.14159425,0,,,0.349792,,,,,
9.142468542,1,,1.224083333,,,,,,
9.142819417,0,,,0.350875,,,,,
9.14690625,1,,4.437708333,,,,,,
9.14725625,0,,,0.35,,,,,
9.14836825,1,,1.462,,,,,,
9.148718042,0,,,0.349792,,,,,
9.1528035,1,,4.43525,,,,,,
9.153154417,0,,,0.350917,,,,,
9.156256667,1,,3.453166667,,,,,,
9.156607042,0,,,0.350375,,,,,
9.159708333,1,,3.451666667,,,,,,
9.16005875,0,,,0.350417,,,,,
9.163157292,1,,3.448958333,,,,,,
9.16350725,0,,,0.349958,,,,,
9.167603208,1,,4.445916667,,,,,,
9.167953,0,,,0.349792,,,,,
9.168827833,1,,1.224625,,,,,,
9.169177042,0,,,0.349209,,,,,
9.172253292,1,,3.425458333,,,,,,
9.172603708,0,,,0.350416,,,,,
9.173481958,1,,1.228666667,,,,,,
9.1738315,0,,,0.349542,,,,,
9.176918417,1,,3.436458333,,,,,,
9.177269625,0,,,0.351208,,,,,
9.178145333,1,,1.226916667,,,,,,
9.178495792,0,,,0.350459,,,,,
9.182582792,1,,4.437458333,,,,,,
9.182933292,0,,,0.3505,,,,,
9.186033958,1,,3.451166667,,,,,,
9.186383292,0,,,0.349334,,,,,
9.18947725,1,,3.443291667,,,,,,
9.189827125,0,,,0.349875,,,,,
9.192926208,1,,3.448958333,,,,,,
9.193275792,0,,,0.349584,,,,,
9.196371417,1,,3.445208333,,,,,,
9.196721333,0,,,0.349916,,,,,
9.200817042,1,,4.445625,,,,,,
9.201166583,0,,,0.349541,,,,,
9.202040667,1,,1.223625,,,,,,
9.20239175,0,,,0.351083,,,,,
9.205481333,1,,3.440666667,,,,,,
9.20583025,0,,,0.348917,,,,,
9.206703958,1,,1.222625,,,,,,
9.207054917,0,,,0.350959,,,,,
9.211139875,1,,4.435916667,,,,,,
9.211491,0,,,0.351125,,,,,
9.214587458,1,,3.447583333,,,,,,
9.214937333,0,,,0.349875,,,,,
9.218036208,1,,3.44875,,,,,,
9.218386042,0,,,0.349834,,,,,
9.221480958,1,,3.44475,,,,,,
9.221831375,0,,,0.350417,,,,,
9.224929333,1,,3.448375,,,,,,
9.225278,0,,,0.348667,,,,,
9.229376958,1,,4.447625,,,,,,
9.229727917,0,,,0.350959,,,,,
9.230602833,1,,1.225875,,,,,,
9.23095225,0,,,0.349417,,,,,
9.234033708,1,,3.430875,,,,,,
9.234383542,0,,,0.349834,,,,,
9.235261167,1,,1.227458333,,,,,,
9.235612,0,,,0.350833,,,,,
9.239697875,1,,4.436708333,,,,,,
9.240047292,0,,,0.349417,,,,,
9.241159042,1,,1.461166667,,,,,,
9.241507792,0,,,0.34875,,,,,
9.245588,1,,4.428958333,,,,,,
9.245937875,0,,,0.349875,,,,,
9.249035792,1,,3.447791667,,,,,,
9.249384292,0,,,0.3485,,,,,
9.25247775,1,,3.441958333,,,,,,
9.252826625,0,,,0.348875,,,,,
9.255918958,1,,3.441208333,,,,,,
9.256268583,0,,,0.349625,,,,,
9.260368083,1,,4.449125,,,,,,
9.260719,0,,,0.350917,,,,,
9.261593125,1,,1.225041667,,,,,,
9.261944,0,,,0.350875,,,,,
9.265030708,1,,3.437583333,,,,,,
9.265381917,0,,,0.351209,,,,,
9.266260292,1,,1.229583333,,,,,,
9.266608667,0,,,0.348375,,,,,
9.269692583,1,,3.432291667,,,,,,
9.270043208,0,,,0.350625,,,,,
9.270921917,1,,1.229333333,,,,,,
9.2712715,0,,,0.349583,,,,,
9.275354917,1,,4.433,,,,,,
9.275704792,0,,,0.349875,,,,,
9.278802583,1,,3.447666667,,,,,,
9.279151792,0,,,0.349209,,,,,
9.282250292,1,,3.447708333,,,,,,
9.282600542,0,,,0.35025,,,,,
9.285698458,1,,3.448166667,,,,,,
9.286048542,0,,,0.350084,,,,,
9.289145542,1,,3.447083333,,,,,,
9.289496417,0,,,0.350875,,,,,
9.2935975,1,,4.451958333,,,,,,
9.293946417,0,,,0.348917,,,,,
9.294819833,1,,1.222333333,,,,,,
9.295169708,0,,,0.349875,,,,,
9.298248958,1,,3.429125,,,,,,
9.298598083,0,,,0.349125,,,,,
9.299472833,1,,1.223875,,,,,,
9.299822875,0,,,0.350042,,,,,
9.30391,1,,4.437166667,,,,,,
9.30426025,0,,,0.35025,,,,,
9.307361333,1,,3.451333333,,,,,,
9.307712,0,,,0.350667,,,,,
9.310812625,1,,3.451291667,,,,,,
9.311163667,0,,,0.351042,,,,,
9.314262208,1,,3.449583333,,,,,,
9.31461275,0,,,0.350542,,,,,
9.317712667,1,,3.450458333,,,,,,
9.318062458,0,,,0.349791,,,,,
9.322162125,1,,4.449458333,,,,,,
9.32251275,0,,,0.350625,,,,,
9.323391,1,,1.228875,,,,,,
9.323739833,0,,,0.348833,,,,,
9.326825667,1,,3.434666667,,,,,,
9.327174708,0,,,0.349041,,,,,
9.3280505,1,,1.224833333,,,,,,
9.328400417,0,,,0.349917,,,,,
9.332485583,1,,4.435083333,,,,,,
9.332834792,0,,,0.349209,,,,,
9.333944833,1,,1.45925,,,,,,
9.334295708,0,,,0.350875,,,,,
9.338381917,1,,4.437083333,,,,,,
9.338731458,0,,,0.349541,,,,,
9.341831542,1,,3.449625,,,,,,
9.342180667,0,,,0.349125,,,,,
9.345277417,1,,3.445875,,,,,,
9.345628458,0,,,0.351041,,,,,
9.348727125,1,,3.449708333,,,,,,
9.349076667,0,,,0.349542,,,,,
9.35317375,1,,4.446625,,,,,,
9.353523292,0,,,0.349542,,,,,
9.354397958,1,,1.224208333,,,,,,
9.354747792,0,,,0.349834,,,,,
9.357830333,1,,3.432375,,,,,,
9.358180583,0,,,0.35025,,,,,
9.359058917,1,,1.228583333,,,,,,
9.359408583,0,,,0.349666,,,,,
9.363496833,1,,4.437916667,,,,,,
9.363846458,0,,,0.349625,,,,,
9.364958833,1,,1.462,,,,,,
9.365309458,0,,,0.350625,,,,,
9.369393458,1,,4.434625,,,,,,
9.36974325,0,,,0.349792,,,,,
9.372836917,1,,3.443458333,,,,,,
9.37318575,0,,,0.348833,,,,,
9.376282958,1,,3.446041667,,,,,,
9.376633958,0,,,0.351,,,,,
9.379732792,1,,3.449833333,,,,,,
9.380083333,0,,,0.350541,,,,,
9.383181917,1,,3.449125,,,,,,
9.38353175,0,,,0.349833,,,,,
9.384408167,1,,1.22625,,,,,,
9.384757292,0,,,0.349125,,,,,
9.387842833,1,,3.434666667,,,,,,
9.388194042,0,,,0.351209,,,,,
9.389070583,1,,1.22775,,,,,,
9.389419792,0,,,0.349209,,,,,
9.3925,1,,3.429416667,,,,,,
9.3928505,0,,,0.3505,,,,,
9.39372475,1,,1.22475,,,,,,
9.394073708,0,,,0.348958,,,,,
9.398159333,1,,4.434583333,,,,,,
9.398509417,0,,,0.350084,,,,,
9.401610583,1,,3.45125,,,,,,
9.401961833,0,,,0.35125,,,,,
9.405060875,1,,3.450291667,,,,,,
9.4054105,0,,,0.349625,,,,,
9.408511042,1,,3.450166667,,,,,,
9.408860333,0,,,0.349291,,,,,
9.411956333,1,,3.445291667,,,,,,
9.412307042,0,,,0.350709,,,,,
9.416407292,1,,4.450958333,,,,,,
9.416756417,0,,,0.349125,,,,,
9.417631083,1,,1.223791667,,,,,,
9.417980958,0,,,0.349875,,,,,
9.42107,1,,3.438916667,,,,,,
9.421418958,0,,,0.348958,,,,,
9.422292667,1,,1.222666667,,,,,,
9.422642042,0,,,0.349375,,,,,
9.426727792,1,,4.435125,,,,,,
9.4270765,0,,,0.348708,,,,,
9.430171583,1,,3.443791667,,,,,,
9.430521417,0,,,0.349834,,,,,
9.433621458,1,,3.449875,,,,,,
9.433970625,0,,,0.349167,,,,,
9.437067167,1,,3.445708333,,,,,,
9.437417833,0,,,0.350666,,,,,
9.440516083,1,,3.448916667,,,,,,
9.440865208,0,,,0.349125,,,,,
9.44496375,1,,4.447666667,,,,,,
9.445314167,0,,,0.350417,,,,,
9.446191958,1,,1.228208333,,,,,,
9.446541,0,,,0.349042,,,,,
9.449629167,1,,3.437208333,,,,,,
9.449980167,0,,,0.351,,,,,
9.450856917,1,,1.22775,,,,,,
9.451208042,0,,,0.351125,,,,,
9.455292208,1,,4.435291667,,,,,,
9.455641958,0,,,0.34975,,,,,
9.456752667,1,,1.460458333,,,,,,
9.457101625,0,,,0.348958,,,,,
9.461189083,1,,4.436416667,,,,,,
9.461539333,0,,,0.35025,,,,,
9.464639125,1,,3.450041667,,,,,,
9.464989958,0,,,0.350833,,,,,
9.468087,1,,3.447875,,,,,,
9.468437542,0,,,0.350542,,,,,
9.471536125,1,,3.449125,,,,,,
9.471887125,0,,,0.351,,,,,
9.47598325,1,,4.447125,,,,,,
9.476332583,0,,,0.349333,,,,,
9.477207333,1,,1.224083333,,,,,,
9.477557042,0,,,0.349709,,,,,
9.480640042,1,,3.432708333,,,,,,
9.4809915,0,,,0.351458,,,,,
9.481862875,1,,1.222833333,,,,,,
9.482213583,0,,,0.350708,,,,,
9.485281,1,,3.418125,,,,,,
9.485631583,0,,,0.350583,,,,,
9.486507375,1,,1.226375,,,,,,
9.48685625,0,,,0.348875,,,,,
9.490940292,1,,4.432916667,,,,,,
9.491290375,0,,,0.350083,,,,,
9.494388917,1,,3.448625,,,,,,
9.494738792,0,,,0.349875,,,,,
9.497835417,1,,3.4465,,,,,,
9.498185167,0,,,0.34975,,,,,
9.501289625,1,,3.454208333,,,,,,
9.501638917,0,,,0.349292,,,,,
9.504738167,1,,3.448541667,,,,,,
9.505089583,0,,,0.351416,,,,,
9.509190125,1,,4.451958333,,,,,,
9.509540458,0,,,0.350333,,,,,
9.510416917,1,,1.226791667,,,,,,
9.510766917,0,,,0.35,,,,,
9.513853042,1,,3.436125,,,,,,
9.51420275,0,,,0.349708,,,,,
9.515077542,1,,1.2245,,,,,,
9.515426958,0,,,0.349416,,,,,
9.519514292,1,,4.43675,,,,,,
9.519863958,0,,,0.349666,,,,,
9.522963708,1,,3.449416667,,,,,,
9.523313208,0,,,0.3495,,,,,
9.526411292,1,,3.447583333,,,,,,
9.526761042,0,,,0.34975,,,,,
9.529858625,1,,3.447333333,,,,,,
9.5302105,0,,,0.351875,,,,,
9.533307583,1,,3.448958333,,,,,,
9.533656833,0,,,0.34925,,,,,
9.537754125,1,,4.446541667,,,,,,
9.538103875,0,,,0.34975,,,,,
9.538982083,1,,1.227958333,,,,,,
9.539331958,0,,,0.349875,,,,,
9.542417417,1,,3.435333333,,,,,,
9.542767875,0,,,0.350458,,,,,
9.543645375,1,,1.227958333,,,,,,
9.543994917,0,,,0.349542,,,,,
9.548069875,1,,4.4245,,,,,,
9.548419792,0,,,0.349917,,,,,
9.549528208,1,,1.458333333,,,,,,
9.5498785,0,,,0.350292,,,,,
